Validation error, mini-batch count, D/T.
0.247335, 58100, 2018-03-11 03:58:58.
0.248222, 58150, 2018-03-11 04:00:54.
0.247789, 58200, 2018-03-11 04:02:50.
0.247026, 58250, 2018-03-11 04:04:48.
0.247229, 58300, 2018-03-11 04:06:42.
0.247107, 58350, 2018-03-11 04:08:36.
0.247245, 58400, 2018-03-11 04:10:31.
0.247019, 58450, 2018-03-11 04:12:22.
0.247329, 58500, 2018-03-11 04:14:16.
0.247102, 58550, 2018-03-11 04:16:07.
0.247096, 58600, 2018-03-11 04:18:01.
0.24717, 58650, 2018-03-11 04:19:58.
0.247052, 58700, 2018-03-11 04:21:54.
0.247272, 58750, 2018-03-11 04:23:46.
0.247154, 58800, 2018-03-11 04:25:38.
0.247374, 58850, 2018-03-11 04:27:32.
0.247313, 58900, 2018-03-11 04:29:24.
0.247206, 58950, 2018-03-11 04:31:18.
0.247104, 59000, 2018-03-11 04:33:11.
0.247268, 59050, 2018-03-11 04:35:07.
0.247147, 59100, 2018-03-11 04:37:04.
0.247439, 59150, 2018-03-11 04:38:58.
0.247206, 59200, 2018-03-11 04:40:52.
0.247403, 59250, 2018-03-11 04:42:47.
0.247216, 59300, 2018-03-11 04:44:42.
0.247939, 59350, 2018-03-11 04:46:36.
0.247368, 59400, 2018-03-11 04:48:28.
0.24725, 59450, 2018-03-11 04:50:23.
0.247071, 59500, 2018-03-11 04:52:19.
0.247737, 59550, 2018-03-11 04:54:15.
0.247278, 59600, 2018-03-11 04:56:09.
0.247075, 59650, 2018-03-11 04:58:04.
0.247253, 59700, 2018-03-11 04:59:58.
0.247415, 59750, 2018-03-11 05:01:50.
0.247446, 59800, 2018-03-11 05:03:44.
0.247202, 59850, 2018-03-11 05:05:41.
0.247185, 59900, 2018-03-11 05:07:35.
0.247453, 59950, 2018-03-11 05:09:28.
0.247063, 60000, 2018-03-11 05:11:22.
0.247268, 60050, 2018-03-11 05:13:18.
0.247329, 60100, 2018-03-11 05:15:13.
0.247481, 60150, 2018-03-11 05:17:06.
0.247802, 60200, 2018-03-11 05:18:58.
0.247362, 60250, 2018-03-11 05:20:54.
0.247215, 60300, 2018-03-11 05:22:47.
0.247509, 60350, 2018-03-11 05:24:41.
0.247347, 60400, 2018-03-11 05:26:38.
0.24753, 60450, 2018-03-11 05:28:35.
0.247118, 60500, 2018-03-11 05:30:29.
0.247203, 60550, 2018-03-11 05:32:25.
0.247148, 60600, 2018-03-11 05:34:19.
0.247167, 60650, 2018-03-11 05:36:15.
0.24734, 60700, 2018-03-11 05:38:08.
0.247355, 60750, 2018-03-11 05:40:00.
0.247267, 60800, 2018-03-11 05:41:54.
0.247424, 60850, 2018-03-11 05:43:49.
0.247062, 60900, 2018-03-11 05:45:45.
0.247156, 60950, 2018-03-11 05:47:39.
0.247287, 61000, 2018-03-11 05:49:34.
0.247714, 61050, 2018-03-11 05:51:28.
0.247224, 61100, 2018-03-11 05:53:23.
0.247157, 61150, 2018-03-11 05:55:20.
0.247233, 61200, 2018-03-11 05:57:14.
0.24765, 61250, 2018-03-11 05:59:07.
0.247204, 61300, 2018-03-11 06:01:01.
0.247758, 61350, 2018-03-11 06:02:57.
0.247115, 61400, 2018-03-11 06:04:50.
0.247375, 61450, 2018-03-11 06:06:42.
0.247137, 61500, 2018-03-11 06:08:37.
0.247027, 61550, 2018-03-11 06:10:29.
0.247347, 61600, 2018-03-11 06:12:22.
0.247825, 61650, 2018-03-11 06:14:20.
0.247289, 61700, 2018-03-11 06:16:15.
0.247506, 61750, 2018-03-11 06:18:09.
0.247538, 61800, 2018-03-11 06:20:05.
0.24787, 61850, 2018-03-11 06:22:01.
0.247323, 61900, 2018-03-11 06:23:53.
0.247548, 61950, 2018-03-11 06:25:44.
0.24749, 62000, 2018-03-11 06:27:42.
0.247401, 62050, 2018-03-11 06:29:38.
0.24729, 62100, 2018-03-11 06:31:31.
0.248606, 62150, 2018-03-11 06:33:26.
0.247482, 62200, 2018-03-11 06:35:21.
0.247118, 62250, 2018-03-11 06:37:15.
0.247321, 62300, 2018-03-11 06:39:12.
0.246998, 62350, 2018-03-11 06:41:10.
0.24745, 62400, 2018-03-11 06:43:05.
0.247234, 62450, 2018-03-11 06:45:01.
0.247055, 62500, 2018-03-11 06:46:56.
0.247867, 62550, 2018-03-11 06:48:51.
0.249075, 62600, 2018-03-11 06:50:45.
0.248056, 62650, 2018-03-11 06:52:38.
0.248485, 62700, 2018-03-11 06:54:32.
0.247866, 62750, 2018-03-11 06:56:26.
0.247883, 62800, 2018-03-11 06:58:19.
0.247257, 62850, 2018-03-11 07:00:15.
0.247307, 62900, 2018-03-11 07:02:10.
0.24715, 62950, 2018-03-11 07:04:04.
0.247213, 63000, 2018-03-11 07:05:58.
0.247621, 63050, 2018-03-11 07:07:51.
0.247366, 63100, 2018-03-11 07:09:44.
0.246999, 63150, 2018-03-11 07:11:37.
0.247081, 63200, 2018-03-11 07:13:29.
0.247266, 63250, 2018-03-11 07:15:25.
0.247187, 63300, 2018-03-11 07:17:16.
0.247193, 63350, 2018-03-11 07:19:11.
0.247161, 63400, 2018-03-11 07:21:01.
0.247756, 63450, 2018-03-11 07:22:56.
0.247313, 63500, 2018-03-11 07:24:51.
0.247145, 63550, 2018-03-11 07:26:46.
0.247372, 63600, 2018-03-11 07:28:42.
0.247381, 63650, 2018-03-11 07:30:37.
0.247221, 63700, 2018-03-11 07:32:31.
0.247096, 63750, 2018-03-11 07:34:25.
0.247319, 63800, 2018-03-11 07:36:19.
0.247002, 63850, 2018-03-11 07:38:14.
0.247248, 63900, 2018-03-11 07:40:12.
0.247195, 63950, 2018-03-11 07:42:06.
0.247246, 64000, 2018-03-11 07:44:00.
0.24733, 64050, 2018-03-11 07:45:56.
0.247194, 64100, 2018-03-11 07:47:48.
0.247181, 64150, 2018-03-11 07:49:41.
0.248114, 64200, 2018-03-11 07:51:37.
0.247576, 64250, 2018-03-11 07:53:29.
0.247434, 64300, 2018-03-11 07:55:23.
0.247559, 64350, 2018-03-11 07:57:18.
0.247275, 64400, 2018-03-11 07:59:10.
0.247895, 64450, 2018-03-11 08:01:04.
0.247324, 64500, 2018-03-11 08:02:56.
0.247202, 64550, 2018-03-11 08:04:53.
0.247722, 64600, 2018-03-11 08:06:44.
0.247582, 64650, 2018-03-11 08:08:36.
0.247385, 64700, 2018-03-11 08:10:32.
0.247555, 64750, 2018-03-11 08:12:28.
0.247958, 64800, 2018-03-11 08:14:21.
0.247341, 64850, 2018-03-11 08:16:16.
0.247309, 64900, 2018-03-11 08:18:09.
0.247943, 64950, 2018-03-11 08:20:02.
0.248052, 65000, 2018-03-11 08:21:55.
0.248349, 65050, 2018-03-11 08:23:49.
0.247716, 65100, 2018-03-11 08:25:46.
0.247372, 65150, 2018-03-11 08:27:41.
0.247239, 65200, 2018-03-11 08:29:35.
0.247374, 65250, 2018-03-11 08:31:30.
0.247025, 65300, 2018-03-11 08:33:24.
0.247302, 65350, 2018-03-11 08:35:17.
0.247192, 65400, 2018-03-11 08:37:10.
0.247348, 65450, 2018-03-11 08:39:05.
0.247109, 65500, 2018-03-11 08:40:58.
0.247664, 65550, 2018-03-11 08:42:53.
0.247409, 65600, 2018-03-11 08:44:47.
0.247352, 65650, 2018-03-11 08:46:44.
0.247227, 65700, 2018-03-11 08:48:41.
0.246857, 65750, 2018-03-11 08:50:36.
0.24696, 65800, 2018-03-11 08:52:28.
0.246955, 65850, 2018-03-11 08:54:22.
0.247563, 65900, 2018-03-11 08:56:19.
0.247331, 65950, 2018-03-11 08:58:13.
0.247276, 66000, 2018-03-11 09:00:05.
0.247207, 66050, 2018-03-11 09:01:59.
0.247118, 66100, 2018-03-11 09:03:53.
0.247112, 66150, 2018-03-11 09:05:47.
0.247438, 66200, 2018-03-11 09:07:42.
0.247295, 66250, 2018-03-11 09:09:34.
0.247562, 66300, 2018-03-11 09:11:27.
0.247198, 66350, 2018-03-11 09:13:21.
0.249168, 66400, 2018-03-11 09:15:17.
0.24764, 66450, 2018-03-11 09:17:11.
0.247742, 66500, 2018-03-11 09:19:08.
0.247333, 66550, 2018-03-11 09:21:01.
0.24725, 66600, 2018-03-11 09:22:56.
0.247121, 66650, 2018-03-11 09:24:51.
0.247158, 66700, 2018-03-11 09:26:45.
0.247231, 66750, 2018-03-11 09:28:40.
0.247276, 66800, 2018-03-11 09:30:35.
0.247049, 66850, 2018-03-11 09:32:31.
0.247184, 66900, 2018-03-11 09:34:26.
0.247266, 66950, 2018-03-11 09:36:19.
0.247094, 67000, 2018-03-11 09:38:16.
0.247298, 67050, 2018-03-11 09:40:11.
0.248137, 67100, 2018-03-11 09:42:05.
0.247197, 67150, 2018-03-11 09:43:57.
0.247257, 67200, 2018-03-11 09:45:51.
0.247524, 67250, 2018-03-11 09:47:44.
0.24749, 67300, 2018-03-11 09:49:37.
0.246986, 67350, 2018-03-11 09:51:35.
0.248141, 67400, 2018-03-11 09:53:27.
0.248149, 67450, 2018-03-11 09:55:26.
0.247495, 67500, 2018-03-11 09:57:22.
0.247202, 67550, 2018-03-11 09:59:14.
0.247013, 67600, 2018-03-11 10:01:08.
0.247734, 67650, 2018-03-11 10:03:03.
0.247202, 67700, 2018-03-11 10:04:57.
0.247, 67750, 2018-03-11 10:06:52.
0.247338, 67800, 2018-03-11 10:08:47.
0.247409, 67850, 2018-03-11 10:10:41.
0.246956, 67900, 2018-03-11 10:12:35.
0.247018, 67950, 2018-03-11 10:14:29.
0.247011, 68000, 2018-03-11 10:16:21.
0.247113, 68050, 2018-03-11 10:18:17.
0.247496, 68100, 2018-03-11 10:20:15.
0.246883, 68150, 2018-03-11 10:22:09.
0.246997, 68200, 2018-03-11 10:24:02.
0.247153, 68250, 2018-03-11 10:25:58.
0.247379, 68300, 2018-03-11 10:27:54.
0.247532, 68350, 2018-03-11 10:29:49.
0.247034, 68400, 2018-03-11 10:31:44.
0.246944, 68450, 2018-03-11 10:33:37.
0.247059, 68500, 2018-03-11 10:35:30.
0.250353, 68550, 2018-03-11 10:37:24.
0.247931, 68600, 2018-03-11 10:39:16.
0.247751, 68650, 2018-03-11 10:41:10.
0.247418, 68700, 2018-03-11 10:43:06.
0.246858, 68750, 2018-03-11 10:45:03.
0.247263, 68800, 2018-03-11 10:46:56.
0.247308, 68850, 2018-03-11 10:48:53.
0.247087, 68900, 2018-03-11 10:50:48.
0.247444, 68950, 2018-03-11 10:52:42.
0.247119, 69000, 2018-03-11 10:54:34.
0.247087, 69050, 2018-03-11 10:56:29.
0.247612, 69100, 2018-03-11 10:58:20.
0.247353, 69150, 2018-03-11 11:00:18.
0.247162, 69200, 2018-03-11 11:02:15.
0.247049, 69250, 2018-03-11 11:04:07.
0.247155, 69300, 2018-03-11 11:06:02.
0.247188, 69350, 2018-03-11 11:07:58.
0.247286, 69400, 2018-03-11 11:09:54.
0.247306, 69450, 2018-03-11 11:11:46.
0.247558, 69500, 2018-03-11 11:13:43.
0.24748, 69550, 2018-03-11 11:15:36.
0.24742, 69600, 2018-03-11 11:17:29.
0.247764, 69650, 2018-03-11 11:19:25.
0.247404, 69700, 2018-03-11 11:21:19.
0.247036, 69750, 2018-03-11 11:23:16.
0.246879, 69800, 2018-03-11 11:25:08.
0.247004, 69850, 2018-03-11 11:27:02.
0.247004, 69900, 2018-03-11 11:28:58.
0.246717, 69950, 2018-03-11 11:30:55.
0.246976, 70000, 2018-03-11 11:32:48.
0.246838, 70050, 2018-03-11 11:34:42.
0.246981, 70100, 2018-03-11 11:36:36.
0.246806, 70150, 2018-03-11 11:38:30.
0.247136, 70200, 2018-03-11 11:40:24.
0.247082, 70250, 2018-03-11 11:42:19.
0.247299, 70300, 2018-03-11 11:44:15.
0.246812, 70350, 2018-03-11 11:46:08.
0.247057, 70400, 2018-03-11 11:48:01.
0.246852, 70450, 2018-03-11 11:49:57.
0.246982, 70500, 2018-03-11 11:51:50.
0.246869, 70550, 2018-03-11 11:53:44.
0.247181, 70600, 2018-03-11 11:55:36.
0.246907, 70650, 2018-03-11 11:57:31.
0.246897, 70700, 2018-03-11 11:59:27.
0.247037, 70750, 2018-03-11 12:01:21.
0.246928, 70800, 2018-03-11 12:03:10.
0.247148, 70850, 2018-03-11 12:05:04.
0.24686, 70900, 2018-03-11 12:06:59.
0.246952, 70950, 2018-03-11 12:08:55.
0.246532, 71000, 2018-03-11 12:10:52.
0.246623, 71050, 2018-03-11 12:12:44.
0.247126, 71100, 2018-03-11 12:14:39.
0.246889, 71150, 2018-03-11 12:16:36.
0.24671, 71200, 2018-03-11 12:18:28.
0.247161, 71250, 2018-03-11 12:20:25.
0.246698, 71300, 2018-03-11 12:22:19.
0.24666, 71350, 2018-03-11 12:24:13.
0.247255, 71400, 2018-03-11 12:26:06.
0.246797, 71450, 2018-03-11 12:28:01.
0.247238, 71500, 2018-03-11 12:29:54.
0.24676, 71550, 2018-03-11 12:31:50.
0.246847, 71600, 2018-03-11 12:33:43.
0.246576, 71650, 2018-03-11 12:35:36.
0.247096, 71700, 2018-03-11 12:37:32.
0.247006, 71750, 2018-03-11 12:39:27.
0.247223, 71800, 2018-03-11 12:41:22.
0.247304, 71850, 2018-03-11 12:43:16.
0.247172, 71900, 2018-03-11 12:45:09.
0.246769, 71950, 2018-03-11 12:47:05.
0.247289, 72000, 2018-03-11 12:49:01.
0.246787, 72050, 2018-03-11 12:50:55.
0.24695, 72100, 2018-03-11 12:52:48.
0.246868, 72150, 2018-03-11 12:54:40.
0.246742, 72200, 2018-03-11 12:56:37.
0.246781, 72250, 2018-03-11 12:58:34.
0.24679, 72300, 2018-03-11 13:00:26.
0.247153, 72350, 2018-03-11 13:02:23.
0.24736, 72400, 2018-03-11 13:04:14.
0.246827, 72450, 2018-03-11 13:06:09.
0.246772, 72500, 2018-03-11 13:08:02.
0.246805, 72550, 2018-03-11 13:09:58.
0.246935, 72600, 2018-03-11 13:11:52.
0.247251, 72650, 2018-03-11 13:13:45.
0.246648, 72700, 2018-03-11 13:15:38.
0.24662, 72750, 2018-03-11 13:17:30.
0.247078, 72800, 2018-03-11 13:19:26.
0.247082, 72850, 2018-03-11 13:21:22.
0.246812, 72900, 2018-03-11 13:23:15.
0.246788, 72950, 2018-03-11 13:25:08.
0.246684, 73000, 2018-03-11 13:27:02.
0.246805, 73050, 2018-03-11 13:28:56.
0.246669, 73100, 2018-03-11 13:30:52.
0.246862, 73150, 2018-03-11 13:32:49.
0.246782, 73200, 2018-03-11 13:34:43.
0.246758, 73250, 2018-03-11 13:36:38.
0.247085, 73300, 2018-03-11 13:38:34.
0.247826, 73350, 2018-03-11 13:40:29.
0.247193, 73400, 2018-03-11 13:42:22.
0.247068, 73450, 2018-03-11 13:44:16.
0.247143, 73500, 2018-03-11 13:46:08.
0.247019, 73550, 2018-03-11 13:48:04.
0.246972, 73600, 2018-03-11 13:50:01.
0.247018, 73650, 2018-03-11 13:51:54.
0.246878, 73700, 2018-03-11 13:53:51.
0.24695, 73750, 2018-03-11 13:55:46.
0.246903, 73800, 2018-03-11 13:57:37.
0.247292, 73850, 2018-03-11 13:59:28.
0.246857, 73900, 2018-03-11 14:01:22.
0.246617, 73950, 2018-03-11 14:03:20.
0.246673, 74000, 2018-03-11 14:05:13.
0.247063, 74050, 2018-03-11 14:07:06.
0.247056, 74100, 2018-03-11 14:08:59.
0.246851, 74150, 2018-03-11 14:10:53.
0.247451, 74200, 2018-03-11 14:12:45.
0.247339, 74250, 2018-03-11 14:14:40.
0.246812, 74300, 2018-03-11 14:16:36.
0.247206, 74350, 2018-03-11 14:18:28.
0.247092, 74400, 2018-03-11 14:20:22.
0.247195, 74450, 2018-03-11 14:22:16.
0.246888, 74500, 2018-03-11 14:24:11.
0.246825, 74550, 2018-03-11 14:26:06.
0.246745, 74600, 2018-03-11 14:27:59.
0.246602, 74650, 2018-03-11 14:29:53.
0.246875, 74700, 2018-03-11 14:31:44.
0.246825, 74750, 2018-03-11 14:33:36.
0.246628, 74800, 2018-03-11 14:35:29.
0.246882, 74850, 2018-03-11 14:37:22.
0.246714, 74900, 2018-03-11 14:39:18.
0.246905, 74950, 2018-03-11 14:41:15.
0.246695, 75000, 2018-03-11 14:43:10.
0.246723, 75050, 2018-03-11 14:45:03.
0.246547, 75100, 2018-03-11 14:46:56.
0.246555, 75150, 2018-03-11 14:48:52.
0.24688, 75200, 2018-03-11 14:50:46.
0.246512, 75250, 2018-03-11 14:52:42.
0.246778, 75300, 2018-03-11 14:54:38.
0.246958, 75350, 2018-03-11 14:56:34.
0.246924, 75400, 2018-03-11 14:58:30.
0.246609, 75450, 2018-03-11 15:00:23.
0.247147, 75500, 2018-03-11 15:02:18.
0.246781, 75550, 2018-03-11 15:04:12.
0.24663, 75600, 2018-03-11 15:06:07.
0.247015, 75650, 2018-03-11 15:08:02.
0.246572, 75700, 2018-03-11 15:09:57.
0.246773, 75750, 2018-03-11 15:11:49.
0.246814, 75800, 2018-03-11 15:13:41.
0.246676, 75850, 2018-03-11 15:15:39.
0.247035, 75900, 2018-03-11 15:17:33.
0.247892, 75950, 2018-03-11 15:19:24.
0.246922, 76000, 2018-03-11 15:21:16.
0.246677, 76050, 2018-03-11 15:23:10.
0.246697, 76100, 2018-03-11 15:25:03.
0.247107, 76150, 2018-03-11 15:26:58.
0.24706, 76200, 2018-03-11 15:28:52.
0.24666, 76250, 2018-03-11 15:30:49.
0.24666, 76300, 2018-03-11 15:32:44.
0.246629, 76350, 2018-03-11 15:34:40.
0.246611, 76400, 2018-03-11 15:36:33.
0.246559, 76450, 2018-03-11 15:38:27.
0.246733, 76500, 2018-03-11 15:40:20.
0.246686, 76550, 2018-03-11 15:42:17.
0.24764, 76600, 2018-03-11 15:44:09.
0.246907, 76650, 2018-03-11 15:46:04.
0.247005, 76700, 2018-03-11 15:47:58.
0.247215, 76750, 2018-03-11 15:49:50.
0.246554, 76800, 2018-03-11 15:51:46.
0.246758, 76850, 2018-03-11 15:53:39.
0.247297, 76900, 2018-03-11 15:55:33.
0.246777, 76950, 2018-03-11 15:57:28.
0.246946, 77000, 2018-03-11 15:59:22.
0.246698, 77050, 2018-03-11 16:01:17.
0.2468, 77100, 2018-03-11 16:03:12.
0.246757, 77150, 2018-03-11 16:05:07.
0.246743, 77200, 2018-03-11 16:07:00.
0.246813, 77250, 2018-03-11 16:08:56.
0.246995, 77300, 2018-03-11 16:10:51.
0.246787, 77350, 2018-03-11 16:12:43.
0.246538, 77400, 2018-03-11 16:14:38.
0.246619, 77450, 2018-03-11 16:16:30.
0.247359, 77500, 2018-03-11 16:18:25.
0.246796, 77550, 2018-03-11 16:20:17.
0.246708, 77600, 2018-03-11 16:22:11.
0.246475, 77650, 2018-03-11 16:24:08.
0.246449, 77700, 2018-03-11 16:26:04.
0.246771, 77750, 2018-03-11 16:27:58.
0.246768, 77800, 2018-03-11 16:29:51.
0.246922, 77850, 2018-03-11 16:31:43.
0.24657, 77900, 2018-03-11 16:33:36.
0.246637, 77950, 2018-03-11 16:35:33.
0.246298, 78000, 2018-03-11 16:37:30.
0.24695, 78050, 2018-03-11 16:39:25.
0.246796, 78100, 2018-03-11 16:41:19.
0.246638, 78150, 2018-03-11 16:43:13.
0.24659, 78200, 2018-03-11 16:45:07.
0.246664, 78250, 2018-03-11 16:47:04.
0.246627, 78300, 2018-03-11 16:49:00.
0.246707, 78350, 2018-03-11 16:50:56.
0.24656, 78400, 2018-03-11 16:52:49.
0.246644, 78450, 2018-03-11 16:54:44.
0.246598, 78500, 2018-03-11 16:56:40.
0.246781, 78550, 2018-03-11 16:58:36.
0.246778, 78600, 2018-03-11 17:00:29.
0.246518, 78650, 2018-03-11 17:02:22.
0.246621, 78700, 2018-03-11 17:04:17.
0.248185, 78750, 2018-03-11 17:06:08.
0.246868, 78800, 2018-03-11 17:08:03.
0.246614, 78850, 2018-03-11 17:09:57.
0.246544, 78900, 2018-03-11 17:11:52.
0.246867, 78950, 2018-03-11 17:13:49.
0.246694, 79000, 2018-03-11 17:15:42.
0.246688, 79050, 2018-03-11 17:17:38.
0.246611, 79100, 2018-03-11 17:19:30.
0.246566, 79150, 2018-03-11 17:21:23.
0.246795, 79200, 2018-03-11 17:23:16.
0.246599, 79250, 2018-03-11 17:25:08.
0.246465, 79300, 2018-03-11 17:27:06.
0.246649, 79350, 2018-03-11 17:29:00.
0.246486, 79400, 2018-03-11 17:30:54.
0.246508, 79450, 2018-03-11 17:32:50.
0.246515, 79500, 2018-03-11 17:34:45.
0.246649, 79550, 2018-03-11 17:36:40.
0.246336, 79600, 2018-03-11 17:38:37.
0.246526, 79650, 2018-03-11 17:40:30.
0.246741, 79700, 2018-03-11 17:42:26.
0.246691, 79750, 2018-03-11 17:44:19.
0.246436, 79800, 2018-03-11 17:46:14.
0.24675, 79850, 2018-03-11 17:48:07.
0.246626, 79900, 2018-03-11 17:49:59.
0.246405, 79950, 2018-03-11 17:51:51.
0.246369, 80000, 2018-03-11 17:53:45.
0.247099, 80050, 2018-03-11 17:55:41.
0.246814, 80100, 2018-03-11 17:57:33.
0.246586, 80150, 2018-03-11 17:59:24.
0.246745, 80200, 2018-03-11 18:01:16.
0.246675, 80250, 2018-03-11 18:03:10.
0.246729, 80300, 2018-03-11 18:05:04.
0.246855, 80350, 2018-03-11 18:06:58.
0.24655, 80400, 2018-03-11 18:08:54.
0.246804, 80450, 2018-03-11 18:10:46.
0.246833, 80500, 2018-03-11 18:12:43.
0.247035, 80550, 2018-03-11 18:14:37.
0.246375, 80600, 2018-03-11 18:16:29.
0.246596, 80650, 2018-03-11 18:18:23.
0.247349, 80700, 2018-03-11 18:20:15.
0.247145, 80750, 2018-03-11 18:22:09.
0.246731, 80800, 2018-03-11 18:24:04.
0.246658, 80850, 2018-03-11 18:26:01.
0.246472, 80900, 2018-03-11 18:27:55.
0.246512, 80950, 2018-03-11 18:29:50.
0.246348, 81000, 2018-03-11 18:31:46.
0.246407, 81050, 2018-03-11 18:33:40.
0.246637, 81100, 2018-03-11 18:35:35.
0.246655, 81150, 2018-03-11 18:37:31.
0.246228, 81200, 2018-03-11 18:39:29.
0.246488, 81250, 2018-03-11 18:41:21.
0.246361, 81300, 2018-03-11 18:43:15.
0.24699, 81350, 2018-03-11 18:45:08.
0.246445, 81400, 2018-03-11 18:47:04.
0.24642, 81450, 2018-03-11 18:48:59.
0.247227, 81500, 2018-03-11 18:50:51.
0.24666, 81550, 2018-03-11 18:52:44.
0.246563, 81600, 2018-03-11 18:54:39.
0.246469, 81650, 2018-03-11 18:56:33.
0.246228, 81700, 2018-03-11 18:58:33.
0.246545, 81750, 2018-03-11 19:00:26.
0.246372, 81800, 2018-03-11 19:02:23.
0.246177, 81850, 2018-03-11 19:04:20.
0.24605, 81900, 2018-03-11 19:06:16.
0.246582, 81950, 2018-03-11 19:08:11.
0.246363, 82000, 2018-03-11 19:10:03.
0.24621, 82050, 2018-03-11 19:11:56.
0.248352, 82100, 2018-03-11 19:13:51.
0.247212, 82150, 2018-03-11 19:15:45.
0.247091, 82200, 2018-03-11 19:17:40.
0.246807, 82250, 2018-03-11 19:19:34.
0.246675, 82300, 2018-03-11 19:21:28.
0.246687, 82350, 2018-03-11 19:23:24.
0.246408, 82400, 2018-03-11 19:25:18.
0.246584, 82450, 2018-03-11 19:27:13.
0.246564, 82500, 2018-03-11 19:29:08.
0.246598, 82550, 2018-03-11 19:31:03.
0.247422, 82600, 2018-03-11 19:32:57.
0.246702, 82650, 2018-03-11 19:34:49.
0.246753, 82700, 2018-03-11 19:36:42.
0.246434, 82750, 2018-03-11 19:38:38.
0.24682, 82800, 2018-03-11 19:40:31.
0.246875, 82850, 2018-03-11 19:42:26.
0.246571, 82900, 2018-03-11 19:44:21.
0.246271, 82950, 2018-03-11 19:46:14.
0.246705, 83000, 2018-03-11 19:48:09.
0.246322, 83050, 2018-03-11 19:50:06.
0.246867, 83100, 2018-03-11 19:52:01.
0.246691, 83150, 2018-03-11 19:53:52.
0.246706, 83200, 2018-03-11 19:55:48.
0.246697, 83250, 2018-03-11 19:57:41.
0.246944, 83300, 2018-03-11 19:59:33.
0.24634, 83350, 2018-03-11 20:01:28.
0.246385, 83400, 2018-03-11 20:03:21.
0.246498, 83450, 2018-03-11 20:05:15.
0.246502, 83500, 2018-03-11 20:07:10.
0.24632, 83550, 2018-03-11 20:09:04.
0.246441, 83600, 2018-03-11 20:10:56.
0.246224, 83650, 2018-03-11 20:12:53.
0.246447, 83700, 2018-03-11 20:14:46.
0.24654, 83750, 2018-03-11 20:16:41.
0.246274, 83800, 2018-03-11 20:18:36.
0.246672, 83850, 2018-03-11 20:20:33.
0.246415, 83900, 2018-03-11 20:22:25.
0.24628, 83950, 2018-03-11 20:24:18.
0.246213, 84000, 2018-03-11 20:26:13.
0.24629, 84050, 2018-03-11 20:28:08.
0.246231, 84100, 2018-03-11 20:30:02.
0.246527, 84150, 2018-03-11 20:31:57.
0.252457, 84200, 2018-03-11 20:33:52.
0.24806, 84250, 2018-03-11 20:35:44.
0.247517, 84300, 2018-03-11 20:37:38.
0.247163, 84350, 2018-03-11 20:39:33.
0.246999, 84400, 2018-03-11 20:41:27.
0.246751, 84450, 2018-03-11 20:43:24.
0.246905, 84500, 2018-03-11 20:45:18.
0.246605, 84550, 2018-03-11 20:47:11.
0.246473, 84600, 2018-03-11 20:49:05.
0.246735, 84650, 2018-03-11 20:50:57.
0.246437, 84700, 2018-03-11 20:52:52.
0.246362, 84750, 2018-03-11 20:54:47.
0.246301, 84800, 2018-03-11 20:56:42.
0.246609, 84850, 2018-03-11 20:58:36.
0.246428, 84900, 2018-03-11 21:00:31.
0.246677, 84950, 2018-03-11 21:02:26.
0.246342, 85000, 2018-03-11 21:04:18.
0.246253, 85050, 2018-03-11 21:06:11.
0.246421, 85100, 2018-03-11 21:08:04.
0.246475, 85150, 2018-03-11 21:10:00.
0.246661, 85200, 2018-03-11 21:11:52.
0.24659, 85250, 2018-03-11 21:13:48.
0.246569, 85300, 2018-03-11 21:15:41.
0.246259, 85350, 2018-03-11 21:17:32.
0.246906, 85400, 2018-03-11 21:19:25.
0.246801, 85450, 2018-03-11 21:21:18.
0.246428, 85500, 2018-03-11 21:23:13.
0.246431, 85550, 2018-03-11 21:25:05.
0.246357, 85600, 2018-03-11 21:26:59.
0.246453, 85650, 2018-03-11 21:28:54.
0.251124, 85700, 2018-03-11 21:30:52.
0.247164, 85750, 2018-03-11 21:32:46.
0.247037, 85800, 2018-03-11 21:34:43.
0.247041, 85850, 2018-03-11 21:36:37.
0.246512, 85900, 2018-03-11 21:38:33.
0.246664, 85950, 2018-03-11 21:40:28.
0.246669, 86000, 2018-03-11 21:42:24.
0.246373, 86050, 2018-03-11 21:44:18.
0.246766, 86100, 2018-03-11 21:46:10.
0.24748, 86150, 2018-03-11 21:48:07.
0.246755, 86200, 2018-03-11 21:50:00.
0.24632, 86250, 2018-03-11 21:51:54.
0.246468, 86300, 2018-03-11 21:53:48.
0.24682, 86350, 2018-03-11 21:55:44.
0.246492, 86400, 2018-03-11 21:57:38.
0.24669, 86450, 2018-03-11 21:59:31.
0.246681, 86500, 2018-03-11 22:01:26.
0.246608, 86550, 2018-03-11 22:03:23.
0.247627, 86600, 2018-03-11 22:05:18.
0.246818, 86650, 2018-03-11 22:07:09.
0.246686, 86700, 2018-03-11 22:09:02.
0.246564, 86750, 2018-03-11 22:10:59.
0.246866, 86800, 2018-03-11 22:12:55.
0.2468, 86850, 2018-03-11 22:14:49.
0.246953, 86900, 2018-03-11 22:16:43.
0.246469, 86950, 2018-03-11 22:18:39.
0.246863, 87000, 2018-03-11 22:20:34.
0.24648, 87050, 2018-03-11 22:22:30.
0.248643, 87100, 2018-03-11 22:24:23.
0.247355, 87150, 2018-03-11 22:26:16.
